,model_type,clf,parameters,auc-roc,accuracy,precision,recall,runtime,confusion_matrix,y_pred_probs
215,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.620201848,0.70203056,0,0,43.22776556,"[[62301     0]
 [26443     0]]",[0.30071954 0.30124989 0.30105611 ... 0.3010452  0.30132873 0.30209976]
216,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1}",0.500217436,0.70196295,0.125,3.78E-05,0.090062857,"[[62294     7]
 [26442     1]]",[0.30260424 0.30260424 0.30260424 ... 0.30260424 0.30260424 0.30260424]
217,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.514025931,0.70203056,0,0,0.455303192,"[[62301     0]
 [26443     0]]",[0.27195527 0.30209876 0.30209876 ... 0.30209876 0.30209876 0.30209876]
218,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.555736077,0.70203056,0,0,4.140947342,"[[62301     0]
 [26443     0]]",[0.29954019 0.30064683 0.30130878 ... 0.30130878 0.30130878 0.30130878]
219,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.619061138,0.70203056,0,0,41.47051191,"[[62301     0]
 [26443     0]]",[0.30011999 0.30089556 0.30120507 ... 0.30130971 0.30089917 0.30232951]
220,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1}",0.504132644,0.70209817,0.65,0.000491623,0.102071762,"[[62294     7]
 [26430    13]]",[0.3321387  0.29933563 0.29933563 ... 0.29933563 0.29933563 0.29933563]
221,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 10}",0.504376687,0.70203056,0,0,0.444313526,"[[62301     0]
 [26443     0]]",[0.3018714 0.3018714 0.3018714 ... 0.3018714 0.3018714 0.3018714]
222,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 100}",0.553024161,0.70203056,0,0,3.972825527,"[[62301     0]
 [26443     0]]",[0.29974117 0.30102256 0.30131819 ... 0.29847706 0.30074192 0.3021786 ]
223,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1000}",0.619214887,0.70203056,0,0,39.99646378,"[[62301     0]
 [26443     0]]",[0.29927445 0.3012078  0.30134522 ... 0.30101003 0.300698   0.30293575]
224,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1}",0.508633089,0.702177049,0.541935484,0.003176644,0.196138144,"[[62230    71]
 [26359    84]]",[0.30189925 0.30189925 0.30189925 ... 0.30189925 0.30189925 0.30189925]
225,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.557443883,0.70216578,0.875,0.000529441,1.716220617,"[[62299     2]
 [26429    14]]",[0.28954978 0.30060951 0.30060951 ... 0.30060951 0.29388067 0.30060951]
226,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.596972462,0.70203056,0,0,13.0922966,"[[62301     0]
 [26443     0]]",[0.3055928  0.29794778 0.29963418 ... 0.30119366 0.29431118 0.3215327 ]
227,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.606529654,0.70203056,0,0,129.3470562,"[[62301     0]
 [26443     0]]",[0.30057585 0.29832449 0.30027017 ... 0.3000962  0.29691715 0.30989349]
228,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1}",0.508832375,0.70209817,0.513392857,0.004348977,0.144084215,"[[62192   109]
 [26328   115]]",[0.30395323 0.30395323 0.30395323 ... 0.30395323 0.30395323 0.30395323]
229,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",0.557408962,0.702064365,1,0.000113452,0.991685867,"[[62301     0]
 [26440     3]]",[0.31621756 0.30180948 0.30002205 ... 0.30180948 0.30002205 0.32590883]
230,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.596889456,0.70203056,0,0,9.772934914,"[[62301     0]
 [26443     0]]",[0.30038383 0.30010512 0.30011027 ... 0.30136593 0.29563876 0.30448162]
231,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.606636977,0.70203056,0,0,100.1342466,"[[62301     0]
 [26443     0]]",[0.30132552 0.29925614 0.3002436  ... 0.30028853 0.29666169 0.30892387]
232,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.509867249,0.701951681,0.486381323,0.004727149,0.148086071,"[[62169   132]
 [26318   125]]",[0.29945274 0.29945274 0.29945274 ... 0.29945274 0.29945274 0.29945274]
233,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.548431065,0.702131975,0.846153846,0.000415989,0.87360239,"[[62299     2]
 [26432    11]]",[0.29498742 0.29491712 0.30009745 ... 0.30009745 0.30009745 0.30009745]
234,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.596792129,0.70203056,0,0,8.831282377,"[[62301     0]
 [26443     0]]",[0.29652435 0.30092742 0.3006049  ... 0.29900047 0.29519653 0.30544134]
235,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.606936068,0.70203056,0,0,88.8942647,"[[62301     0]
 [26443     0]]",[0.3024978  0.29898038 0.30025624 ... 0.30045245 0.29691099 0.30938698]
236,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 1}",0.510007814,0.701805192,0.462121212,0.004613697,0.160109758,"[[62159   142]
 [26321   122]]",[0.29896278 0.29896278 0.29896278 ... 0.29896278 0.29896278 0.29896278]
237,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 10}",0.553966537,0.702064365,1,0.000113452,1.020726204,"[[62301     0]
 [26440     3]]",[0.30095898 0.30043607 0.30043607 ... 0.30043607 0.28886847 0.30043607]
238,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 100}",0.596361557,0.70203056,0,0,9.410694838,"[[62301     0]
 [26443     0]]",[0.30154469 0.2973623  0.29969653 ... 0.30066145 0.29967257 0.30815914]
239,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 1000}",0.607192661,0.70203056,0,0,81.11976433,"[[62301     0]
 [26443     0]]",[0.30106643 0.29879051 0.30028254 ... 0.30105644 0.29677355 0.30725283]
240,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1}",0.500866282,0.702064365,0.524590164,0.00121015,0.111077309,"[[62272    29]
 [26411    32]]",[0.30062686 0.30062686 0.30062686 ... 0.30062686 0.30062686 0.30062686]
241,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.525391773,0.70203056,0,0,0.693473101,"[[62301     0]
 [26443     0]]",[0.30071613 0.30336554 0.30071613 ... 0.30336554 0.30395658 0.30071613]
242,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.577314853,0.70203056,0,0,6.663738728,"[[62301     0]
 [26443     0]]",[0.29775411 0.30147284 0.30104187 ... 0.30147284 0.30057625 0.30128656]
243,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.626437236,0.70203056,0,0,64.42084718,"[[62301     0]
 [26443     0]]",[0.29913461 0.29987238 0.30108206 ... 0.30049944 0.30123378 0.30270599]
244,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1}",0.501566968,0.701872803,0.305555556,0.000415989,0.099050283,"[[62276    25]
 [26432    11]]",[0.30093635 0.30093635 0.30093635 ... 0.30093635 0.30093635 0.30093635]
245,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 10}",0.519402916,0.70203056,0,0,0.602407455,"[[62301     0]
 [26443     0]]",[0.30812516 0.30153618 0.30153618 ... 0.30153618 0.30153618 0.30812516]
246,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.576585432,0.70203056,0,0,6.136196136,"[[62301     0]
 [26443     0]]",[0.29742432 0.30084915 0.30088769 ... 0.29818363 0.30231653 0.30226161]
247,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.627229191,0.70203056,0,0,53.88034678,"[[62301     0]
 [26443     0]]",[0.2967295  0.30121771 0.30106377 ... 0.30116228 0.30007359 0.30284907]
248,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1}",0.503796761,0.702075633,0.590909091,0.000491623,0.099042416,"[[62292     9]
 [26430    13]]",[0.29898792 0.29898792 0.29898792 ... 0.29898792 0.29898792 0.29898792]
249,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.515320727,0.70203056,0,0,0.541368246,"[[62301     0]
 [26443     0]]",[0.30484872 0.30149239 0.30149239 ... 0.30149239 0.30149239 0.30149239]
250,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.573183508,0.70203056,0,0,4.903489828,"[[62301     0]
 [26443     0]]",[0.29767495 0.30127417 0.30124945 ... 0.29720698 0.30045326 0.30086779]
251,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.62959676,0.70203056,0,0,49.50221109,"[[62301     0]
 [26443     0]]",[0.29734984 0.30106282 0.30082712 ... 0.30027873 0.30055338 0.30440009]
252,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1}",0.501485865,0.701917876,0.391304348,0.000680709,0.091043949,"[[62273    28]
 [26425    18]]",[0.30088005 0.30088005 0.30088005 ... 0.30088005 0.30088005 0.30088005]
253,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 10}",0.520812349,0.70203056,0,0,0.483332634,"[[62301     0]
 [26443     0]]",[0.2855522  0.30140599 0.30140599 ... 0.27109875 0.30140599 0.30140599]
254,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 100}",0.576461801,0.70203056,0,0,4.526203156,"[[62301     0]
 [26443     0]]",[0.30143212 0.29648094 0.29943216 ... 0.29840067 0.30213448 0.31398923]
255,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1000}",0.627951209,0.70203056,0,0,43.98828506,"[[62301     0]
 [26443     0]]",[0.29774011 0.30089555 0.30109569 ... 0.29982521 0.30137094 0.30369134]
